uid,time,ip,url,success,method,ua,ref,data
2600,"2016-09-13 16:37:06",106.38.63.133,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/worldMap.html,
2602,"2016-09-13 16:37:11",106.38.63.133,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",,
2603,"2016-09-13 16:37:12",106.38.63.133,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",,
2609,"2016-09-13 16:37:19",106.38.63.133,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/timeline.html,
2610,"2016-09-13 16:37:20",106.38.63.133,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/timeline.html,
2613,"2016-09-13 16:37:26",106.38.63.133,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",,
2617,"2016-09-13 16:37:27",106.38.63.133,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",,
2627,"2016-09-13 16:53:33",106.38.63.133,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",,
2632,"2016-09-13 16:53:40",106.38.63.133,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/worldMap.html,
2634,"2016-09-13 16:58:40",106.38.63.133,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",,
2645,"2016-09-14 01:07:17",106.38.63.133,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/js/jquery-1.11.1.min.js,
2684,"2016-09-15 21:54:53",106.38.63.133,/views/news.vb?date=2016-09-15&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2686,"2016-09-15 21:54:54",106.38.63.133,/mysql/views/country_pie.vb?date=2016-09-15&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-15&vir=Ebola,
2688,"2016-09-15 21:55:01",106.38.63.133,/views/news.vb?date=2016-09-14&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2690,"2016-09-15 21:55:02",106.38.63.133,/mysql/views/country_pie.vb?date=2016-09-14&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-14&vir=Ebola,
2691,"2016-09-15 21:55:03",106.38.63.133,/mysql/news.vb?date=2016-09-14&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-14&vir=Ebola,
2692,"2016-09-15 21:55:11",106.38.63.133,/views/news.vb?date=2016-09-13&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2694,"2016-09-15 21:55:12",106.38.63.133,/mysql/views/country_pie.vb?date=2016-09-13&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-13&vir=Ebola,
2695,"2016-09-15 21:55:13",106.38.63.133,/mysql/news.vb?date=2016-09-13&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-13&vir=Ebola,
2696,"2016-09-15 21:55:24",106.38.63.133,/views/news.vb?date=2016-08-19&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2699,"2016-09-15 21:55:25",106.38.63.133,/mysql/news.vb?date=2016-08-19&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-19&vir=Ebola,
2700,"2016-09-15 21:55:35",106.38.63.133,/views/news.vb?date=2016-08-17&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2703,"2016-09-15 21:55:36",106.38.63.133,/mysql/news.vb?date=2016-08-17&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-17&vir=Yellow%20fever,
2704,"2016-09-15 21:55:45",106.38.63.133,/views/news.vb?date=2016-09-15&vir=Influenza,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2707,"2016-09-15 21:55:46",106.38.63.133,/mysql/news.vb?date=2016-09-15&vir=Influenza,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-15&vir=Influenza,
2724,"2016-09-17 22:07:17",106.38.63.133,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
2725,"2016-09-17 22:07:20",106.38.63.133,/d3/worldMap_timeline/style.css,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2726,"2016-09-17 22:07:22",106.38.63.133,/cdc/zika/geo_report.vbs,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2727,"2016-09-17 22:07:28",106.38.63.133,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/worldMap.html,
2730,"2016-09-17 22:07:29",106.38.63.133,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2763,"2016-09-18 16:47:54",106.38.63.133,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
2764,"2016-09-18 16:48:01",106.38.63.133,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2765,"2016-09-18 16:48:02",106.38.63.133,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.8 Safari/537.36",http://120.76.195.65/worldMap.html,
172,"2016-08-17 15:49:55",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
535,"2016-08-18 23:02:17",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
844,"2016-08-19 15:55:18",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
1002,"2016-08-20 21:35:56",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
1111,"2016-08-22 11:09:34",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
1159,"2016-08-23 12:33:46",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
1170,"2016-08-24 03:16:09",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
1328,"2016-08-26 02:24:38",106.75.29.120,106.75.29.120:44444,0,CONNECT,Go-http-client/1.1,,
460,"2016-08-18 20:43:52",107.178.194.72,/views/trends.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~xieguigang-backup2)",http://120.76.195.65/views/news.vb?word=mosquito,
461,"2016-08-18 20:44:01",107.178.194.74,/views/news.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~xieguigang-backup2)",http://120.76.195.65/d3/index.html,
464,"2016-08-18 20:44:49",107.178.194.74,/views/trends.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~xieguigang-backup2)",http://120.76.195.65/views/news.vb?word=mosquito,
466,"2016-08-18 20:46:35",107.178.194.74,/views/trends.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~xieguigang-backup2)",http://120.76.195.65/views/news.vb?word=mosquito,
462,"2016-08-18 20:44:05",107.178.194.76,/views/trends.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~xieguigang-backup2)",http://120.76.195.65/views/news.vb?word=mosquito,
465,"2016-08-18 20:46:31",107.178.194.76,/views/news.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~xieguigang-backup2)",http://120.76.195.65/d3/index.html,
469,"2016-08-18 20:51:55",107.178.194.76,/views/trends.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~xieguigang-backup2)",http://120.76.195.65/views/news.vb?word=mosquito,
1335,"2016-08-26 03:57:38",107.178.195.146,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~goagent-xieguigang)",,
1334,"2016-08-26 03:57:37",107.178.195.150,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~goagent-xieguigang)",,
470,"2016-08-18 20:52:04",107.178.195.218,/views/news.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~goagent-xieguigang)",,
471,"2016-08-18 20:52:10",107.178.195.222,/views/trends.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~goagent-xieguigang)",http://120.76.195.65/views/news.vb?word=mosquito,
459,"2016-08-18 20:43:36",107.178.195.226,/views/news.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~goagent-xieguigang)",http://120.76.195.65/d3/index.html,
463,"2016-08-18 20:44:45",107.178.195.226,/views/news.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~goagent-xieguigang)",http://120.76.195.65/d3/index.html,
468,"2016-08-18 20:51:32",107.178.195.226,/views/news.vb?word=mosquito,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36 AppEngine-Google; (+http://code.google.com/appengine; appid: s~goagent-xieguigang)",,
1172,"2016-08-24 05:06:55",108.165.2.22,HTTP/1.1,0,GET,"Mozilla/4.0 (compatible; MSIE 6.0; Windows 98)",,
1995,"2016-09-05 05:25:45",109.236.84.106,/,0,HEAD,,,
1745,"2016-08-31 10:10:42",111.192.190.254,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",,
2336,"2016-09-08 13:03:46",111.248.117.191,vip163mx00.mxmail.netease.com:25,0,CONNECT,,,
1676,"2016-08-30 10:43:35",111.248.119.126,vip163mx00.mxmail.netease.com:25,0,CONNECT,,,
1742,"2016-08-31 02:26:13",111.248.120.61,163mx00.mxmail.netease.com:25,0,CONNECT,,,
2314,"2016-09-07 17:49:34",111.248.127.213,vip163mx00.mxmail.netease.com:25,0,CONNECT,,,
98,"2016-08-17 13:13:23",111.248.97.142,vip163mx00.mxmail.netease.com:25,0,CONNECT,,,
1937,"2016-09-03 12:55:59",111.26.33.191,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
1940,"2016-09-03 12:56:00",111.26.33.191,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/index.html,
1942,"2016-09-03 14:10:39",111.26.33.191,/views/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1943,"2016-09-03 14:10:41",111.26.33.191,/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
1944,"2016-09-03 14:10:47",111.26.33.191,/mysql/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
185,"2016-08-17 19:35:03",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
225,"2016-08-17 21:03:41",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
985,"2016-08-20 16:36:52",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
1070,"2016-08-22 02:41:10",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
1182,"2016-08-24 13:51:37",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
1292,"2016-08-25 15:40:22",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
1320,"2016-08-25 21:47:12",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
1429,"2016-08-27 14:00:59",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
1759,"2016-08-31 15:12:54",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2011,"2016-09-06 00:38:07",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2027,"2016-09-06 18:21:55",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2368,"2016-09-09 15:29:01",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2403,"2016-09-10 16:36:39",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2483,"2016-09-12 21:53:49",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2655,"2016-09-14 14:26:29",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2715,"2016-09-16 21:09:13",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
2821,"2016-09-19 20:52:15",112.126.82.197,/phpmyadmin,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/phpmyadmin,
1214,"2016-08-25 14:10:14",112.65.124.186,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1217,"2016-08-25 14:10:21",112.65.124.186,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1218,"2016-08-25 14:10:22",112.65.124.186,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",http://120.76.195.65/worldMap.html,
1221,"2016-08-25 14:10:23",112.65.124.186,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",http://120.76.195.65/d3/index.html,
1230,"2016-08-25 14:12:31",113.108.129.122,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1264,"2016-08-25 15:11:36",113.108.21.69,/data_views.html#,0,GET,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_0 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8A293 Safari/6531.22.7",,
1437,"2016-08-27 19:49:11",113.13.143.239,/pmd/,0,GET,"Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1)",http://120.76.195.65/pmd/,
1055,"2016-08-21 17:06:40",113.140.251.100,/mysql/load_more.vb,1,POST,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1058,"2016-08-21 17:30:33",113.140.251.100,/favicon.ico,0,GET,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36",,
1061,"2016-08-21 18:21:34",114.117.75.200,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Linux; Android 4.4.2; PE-TL20 Build/HuaweiPE-TL20) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/37.0.0.0 Mobile MQQBrowser/6.2 TBS/036557 Safari/537.36 V1_AND_SQ_6.5.0_390_YYB_D QQ/6.5.0.2835 NetType/WIFI WebP/0.3.0 Pixel/1080",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1545,"2016-08-29 23:40:26",114.215.239.201,/?v=8,0,GET,,,
2718,"2016-09-17 04:03:45",114.215.239.201,/admin,0,GET,,,
1948,"2016-09-04 09:27:43",114.241.209.17,/views/news.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1950,"2016-09-04 09:27:44",114.241.209.17,/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-09-01&vir=Yellow%20fever,
1951,"2016-09-04 09:27:45",114.241.209.17,/mysql/views/country_pie.vb?date=2016-09-01&data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-09-01&vir=Yellow%20fever,
1952,"2016-09-04 09:28:20",114.241.209.17,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
2193,"2016-09-07 08:00:00",114.241.209.17,/d3/worldMap_timeline/style.css,0,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2194,"2016-09-07 08:00:04",114.241.209.17,/cdc/zika/geo_report.vbs,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2195,"2016-09-07 08:00:06",114.241.209.17,/d3/worldMap_timeline/style.css,0,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2196,"2016-09-07 08:00:09",114.241.209.17,/cdc/zika/geo_report.vbs,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/cdc_zika.html,
2197,"2016-09-07 08:00:28",114.241.209.17,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/worldMap.html,
2201,"2016-09-07 08:00:39",114.241.209.17,/mysql/datetime_count.vb?data_src=1,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
2202,"2016-09-07 08:00:43",114.241.209.17,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",http://120.76.195.65/timeline.html,
