"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","CommonName","Degree","degree.layout","Eccentricity","EnzymeCounts","GeneObjects","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","ReactionCounts","selected","SelfLoops","shared name","Stress","SuperPathway","TopologicalCoefficient"
"450","6.51123596","0.0443725","0.15358067","0.0","aspartate superpathway","3","3","13","22","XC_0330; XC_0662; XC_0882; XC_1067; XC_1103; XC_1252; XC_1331; XC_1372; XC_1500; XC_1569; XC_1611; XC_1701; XC_1983; XC_2349; XC_2389; XC_2493; XC_2724; XC_2725; XC_2851; XC_2854; XC_3471; XC_3635","false","PWY0-781","2.66666667","3","0","0","0.7244382","3","false","0","PWY0-781","4086","true","0.33333333"
"451","5.28089888","0.11453442","0.1893617","0.2","cysteine biosynthesis I","7","7","11","2","XC_0982; XC_3655","false","CYSTSYN-PWY","4.5","7","0","1","0.78595506","2","false","0","CYSTSYN-PWY","13764","false","0.22807018"
"452","5.56179775","0.0976515","0.17979798","0.16666667","superpathway of lysine, threonine and methionine biosynthesis I","4","4","12","17","XC_0330; XC_0662; XC_0882; XC_1103; XC_1252; XC_1331; XC_1372; XC_1569; XC_1701; XC_2349; XC_2389; XC_2493; XC_2724; XC_2725; XC_2851; XC_2854; XC_3635","false","P4-PWY","5.0","4","0","0","0.77191011","2","false","0","P4-PWY","14256","true","0.3"
"453","4.93820225","0.10605125","0.20250284","0.5","superpathway of phenylalanine, tyrosine, and tryptophan biosynthesis","5","5","12","19","XC_0100; XC_0473; XC_0481; XC_0483; XC_0484; XC_0530; XC_0548; XC_1268; XC_1269; XC_1567; XC_1573; XC_1575; XC_1577; XC_2643; XC_2644; XC_2760; XC_3676; XC_4041; XC_4173","false","COMPLETE-ARO-PWY","6.6","5","0","0","0.80308989","4","false","0","COMPLETE-ARO-PWY","21972","true","0.3"
"454","4.80337079","0.34031267","0.20818713","0.14545455","chorismate biosynthesis I","12","12","12","8","XC_0530; XC_0548; XC_1268; XC_1269; XC_1567; XC_2643; XC_4041; XC_4173","false","ARO-PWY","4.36363636","12","0","1","0.80983146","2","false","0","ARO-PWY","59586","true","0.14935065"
"455","5.33707865","0.17612208","0.18736842","0.08333333","pentose phosphate pathway (non-oxidative branch)","11","11","13","4","XC_0469; XC_0899; XC_0929; XC_3400","false","NONOXIPENT-PWY","3.77777778","11","0","2","0.78314607","5","false","0","NONOXIPENT-PWY","18044","false","0.1754386"
"456","5.79213483","0.0","0.17264791","1.0","chorismate biosynthesis from 3-dehydroquinate","2","2","13","6","XC_0530; XC_1269; XC_1567; XC_2643; XC_4041; XC_4173","false","PWY-6163","7.0","2","0","0","0.76039326","6","false","0","PWY-6163","0","false","0.63636364"
"457","5.58426966","0.00107916","0.17907445","0.66666667","3-dehydroquinate biosynthesis I","3","3","13","2","XC_0548; XC_1268","false","PWY-6164","7.33333333","3","0","0","0.77078652","2","false","0","PWY-6164","80","false","0.43137255"
"458","6.1741573","0.0121665","0.16196542","0.2","sulfate reduction I (assimilatory)","6","6","12","6","XC_0990; XC_0991; XC_0992; XC_0993; XC_0994; XC_1334","false","SO4ASSIM-PWY","4.0","6","0","1","0.74129213","3","false","0","SO4ASSIM-PWY","2914","true","0.34545455"
"459","7.15730337","1.2696E-4","0.13971743","0.0","sulfate activation for sulfonation","2","2","13","2","XC_0993; XC_0994","false","PWY-5340","3.5","2","0","0","0.69213483","2","false","0","PWY-5340","10","false","0.625"
